id,lats,lons,xcoords,ycoords
0,0.841399878135801,0.28553824800072,131.0992395622622,9.996953395025043
1,0.841368008423659,0.285463532200771,129.85472762101145,9.200210591475688
2,0.841383042689836,0.285455140657728,129.714952961172,9.576067245900543
3,0.841494661731489,0.285522936227192,130.84419732206226,12.366543287226083
4,0.841500410846045,0.285505585909098,130.5551998400413,12.510271151125462
5,0.841484608634997,0.285485788639393,130.22544443932472,12.115215874924923
6,0.841482404284152,0.285502425117823,130.5025517724538,12.060107103800677
7,0.841480421590122,0.285518832958121,130.77585076938584,12.010539753051773
8,0.841465729408479,0.285514933892572,130.71090555513697,11.643235211974968
9,0.841467970411238,0.285498042596071,130.42955381677504,11.699260280950696
10,0.841471996885822,0.285466673793425,129.90705590465583,11.799922145550035
11,0.841456016651191,0.285463008601996,129.84600624041596,11.400416279774838
12,0.841454262595293,0.285476538394357,130.07136671527377,11.356564882325504
13,0.841452110604325,0.285493344169725,130.35129396147468,11.302765108126
14,0.84142720301057,0.285456737633993,129.74155317201155,10.68007526424941
15,0.841486722228722,0.285469077111805,129.94708704163958,12.168055718050908
16,0.841412236812234,0.285399609516917,128.78999240533568,10.305920305850314
17,0.841233731517657,0.283991687315918,105.33878138047417,5.8432879414260785
18,0.841206598629106,0.28415181778413,108.00601214001823,5.164965727649795
19,0.841199060552066,0.28421414174639,109.0441180735896,4.976513801649429
20,0.841193995606577,0.284263372248601,109.86413134945889,4.849890164426718
21,0.841195557676258,0.284324160321118,110.87665456656556,4.888941906450173
22,0.841198592803827,0.284372868969883,111.6879755331028,4.964820095676448
23,0.841200823334611,0.284400021057056,112.14023726007008,5.020583365275555
24,0.841216157797419,0.284530524561216,114.31398323365413,5.403944935475358
25,0.841231795947517,0.284721938310941,117.50228741315705,5.79489868792471
26,0.841225008362056,0.284920555034488,120.81056871851779,5.625209051401958
27,0.8412756072024,0.285135230532484,124.38633476709593,6.890180060001305
28,0.841005131782889,0.284844593069454,119.54529989143953,0.12829457222696128
29,0.840985074459126,0.284834245012319,119.37293633939305,-0.3731385218502803
30,0.841039860344346,0.284723774397314,117.53287038781465,0.9965086086499708
31,0.841097787822219,0.284266272985818,109.91244779802179,2.444695555475773
32,0.841088598663707,0.2842634438071,109.86532327146998,2.2149665926757267
33,0.841103941853162,0.284155268300061,108.06348603821029,2.5985463290495447
34,0.841112785436482,0.284157181180922,108.09534814870541,2.819635912051921
35,0.841064043626461,0.284248758606774,109.6207176167381,1.601090661526583
36,0.841027986869444,0.284396207512641,112.07671653799822,0.6996717361013038
37,0.841065078606708,0.284399232168234,112.12709704662149,1.6269651677003338
38,0.841040628289217,0.284477820853793,113.43611813308674,1.0157072304256554
39,0.841020588418745,0.2843966525716,112.08412971150938,0.5147104686270554
40,0.841026606314006,0.284222906789893,109.19011398492981,0.6651578501520872
41,0.841029800266537,0.284136333223007,107.74809184423417,0.7450066634245855
42,0.841074135120196,0.284140207853946,107.81263006071352,1.8533780049012627
43,0.841121979830981,0.284159221470817,108.12933246179199,3.0494957745264006
44,0.841144403821211,0.284162226927789,108.17939318647218,3.6100955302764692
45,0.841142993595175,0.284193016281124,108.6922394373982,3.5748398793750136
46,0.841163288283717,0.284199514141929,108.80047177071958,4.082207092925838
47,0.841161708760744,0.28421064061591,108.98580110859507,4.042719018601537
48,0.841170712914355,0.2841670545085,108.25980431566212,4.267822858874948
49,0.841171983514051,0.284152439121344,108.01636151167651,4.299587851275266
50,0.841152858196108,0.28424822977201,109.61190902231411,3.8214549026999167
51,0.841156085309894,0.284315400513603,110.73074586903515,3.9021327473520717
52,0.841149170315398,0.284382035439115,111.84065783625893,3.72925788495182
53,0.841139916579704,0.284244313253169,109.5466730953877,3.497914492600618
54,0.841318100733699,0.284119970761269,107.47554870027889,7.952518342474457
55,0.841277155309447,0.285148872025917,124.61355580314776,6.928882736176312
56,0.841280930456619,0.285195617179273,125.39217159240334,7.023261415475823
57,0.841286140264436,0.285345146517609,127.88282346594958,7.153506610901861
58,0.841290554202114,0.285442176352044,129.4990115773581,7.263855052849766
59,0.841262602754144,0.28513983645638,124.4630538451627,6.565068853600642
60,0.841220716597425,0.285169527997614,124.95761426805917,5.517914935626589
61,0.841250896830851,0.285373567459148,128.35622000524904,6.272420771274989
62,0.841287232840548,0.285365696024222,128.2251085834768,7.180821013699767
63,0.841217541843516,0.285156514822712,124.74085888873887,5.438546087901952
64,0.841174036021251,0.285170095229621,124.96706243038392,4.350900531274737
65,0.841218688524834,0.284981362305628,121.82341171960014,5.467213120849412
66,0.841322427404914,0.285143602876905,124.52578964297633,8.060685122851519
67,0.841321648988068,0.285130141152385,124.30156294759992,8.041224701701989
68,0.841356686472802,0.285127104279486,124.25097894007489,8.917161820051756
69,0.841356082588881,0.285141414234023,124.48933427204254,8.902064722024484
70,0.841412584132755,0.285162319787804,124.83754992839158,10.31460331887557
71,0.841450682924997,0.285163534536963,124.85778353139229,11.267073124926474
72,0.841396041902105,0.284572885447491,115.0195719959661,9.901047552626775
73,0.841329169611815,0.284549550395392,114.63088913361632,8.229240295376528
74,0.841290151031057,0.284537507623553,114.4302973796689,7.253775776425164
75,0.841254548059646,0.28453396809583,114.37134084677086,6.363701491149398
76,0.841448143470935,0.284292199851856,110.34430149436808,11.20358677337563
77,0.841452548681967,0.28428283441509,110.18830506659415,11.3137170491745
78,0.841458339684426,0.284291510446801,110.33281834322908,11.458492110649754
79,0.841471417436511,0.284309738665509,110.63643867340461,11.785435912775588
80,0.841228341940927,0.284216126185749,109.07717210607917,5.708548523175594
81,0.841268763766403,0.284253662981972,109.70240788174823,6.719094160076433
82,0.841268407719236,0.284273749976333,110.0369891130694,6.710192980902141
83,0.841290831709465,0.284273933235905,110.04004159629044,7.270792736624454
84,0.841290856144075,0.284253544299583,109.70043103547961,7.271403601874504
85,0.841290918975928,0.284294627604845,110.38473962910328,7.272974398200849
86,0.841300725980995,0.284294693927357,110.38584433732123,7.518149524876616
87,0.841306082396469,0.284322720424486,110.8526707699127,7.65205991172524
88,0.841270051819391,0.284353026321617,111.35746427939353,6.751295484774822
89,0.841259188890127,0.284355366808144,111.39644885070423,6.4797222531748355
90,0.841224109517491,0.284396205767312,112.07668746673338,5.602737937276947
91,0.841224399242147,0.284368228139402,111.6106750296636,5.6099810536752726
92,0.841224142678747,0.28431736749967,110.76350918884647,5.6035669686760325
93,0.841240810573103,0.284314716344536,110.71934993170593,6.0202643275747425
94,0.841225680313818,0.28426638468689,109.9143083592144,5.642007845449437
95,0.841417837573804,0.284582510938316,115.17990004278195,10.44593934509952
96,0.841414804191564,0.284601245302507,115.49195104087612,10.370104789100832
97,0.841435620733552,0.284608411624415,115.61131767009527,10.890518338801947
98,0.841429595856974,0.284648899772403,116.28571296111237,10.739896424349915
99,0.841426735262331,0.284667391535828,116.59372305285812,10.66838155827643
100,0.841449131327292,0.284675158250999,116.72309019851168,11.228283182301846
101,0.841451920363437,0.284656518134588,116.41260904893397,11.298009085924932
102,0.84149332829994,0.284528288794444,114.27674293846141,12.333207498499421
103,0.841375179981556,0.284707994875546,117.27003704759889,9.37949953890016
104,0.841341168750422,0.284932440726694,121.00854405827852,8.529218760550128
105,0.841411503773948,0.28492104023602,120.81865053121186,10.287594348701301
106,0.841433816063106,0.284928555623779,120.94383141417892,10.845401577649906
107,0.841444490496811,0.284932112604795,121.00307865977183,11.112262420276409
108,0.841428642907203,0.284962116559966,121.50284283977825,10.71607268007535
109,0.841406445809776,0.28495417356654,121.37053949597895,10.16114524440004
110,0.841384182389838,0.284946930450144,121.24989373092157,9.604559745951535
111,0.841333428215189,0.284982414739167,121.84094169461964,8.335705379725056
112,0.841376581480945,0.284997220367211,122.08755326688429,9.414537023624824
113,0.841398700038556,0.285004941703822,122.2161645595618,9.967500963900534
114,0.841389207192754,0.284913332862043,120.69027180868497,9.730179818850937
115,0.841322408206292,0.285054432260092,123.04050945447301,8.060205157300881
116,0.841551297665716,0.285215915358474,125.73027044724475,13.7824416429011
117,0.84154939874749,0.285229048961095,125.94903174411378,13.734968687251214
118,0.841542277804142,0.285266112773091,126.56638920597318,13.556945103551655
119,0.841553627680267,0.285295477937755,127.05551330162712,13.840692006675258
120,0.841558162045664,0.285357861241209,128.09460765832517,13.95405114160142
121,0.841578393902353,0.285389743170656,128.62565252345428,14.4598475588259
122,0.841686216852883,0.285357866477197,128.09469487213565,17.15542132207648
123,0.841660967174594,0.285351558857281,127.98963130710995,16.524179364851843
124,0.841842315610523,0.285736932792109,134.40865464712166,21.057890263076473
125,0.84183445988356,0.285638979678499,132.77708783456592,20.861497089000313
126,0.841964383938407,0.285741552678639,134.48560629533702,24.109598460175796
127,0.841802534320882,0.285745896803147,134.55796468309703,20.063358022051613
128,0.841829494421838,0.285793287728326,135.34733684176305,20.73736054594988
129,0.841839774411132,0.285823288192839,135.84704287923978,20.994360278300817
130,0.841861772541024,0.285809815996343,135.6226417562431,21.544313525601044
131,0.841928660539278,0.286040929005233,139.47220101329927,23.21651348194953
132,0.841982006527865,0.285786772414229,135.23881379576414,24.550163196626617
133,0.841986364615007,0.285786329100599,135.23142969351713,24.659115375175176
134,0.841848220059382,0.286131926981774,140.9879188201388,21.205501484550247
135,0.841345778164977,0.286779323706545,151.77135358566545,8.644454124426272
136,0.841294235101507,0.286762243914485,151.48686215028934,7.355877537676414
137,0.841412765646997,0.286935820399255,154.37805796381306,10.319141174924829
138,0.841135274003894,0.286531783658735,147.64817554771824,3.3818500973503696
139,0.84145861021046,0.28700830392309,155.58538775240078,11.465255261500218
140,0.841086240723888,0.286463975871966,146.51872768794289,2.156018097201895
141,0.842089604330921,0.286124074745469,140.8571271823096,27.240108273024475
142,0.8414581651515,0.286917539820669,154.07356549556883,11.45412878749974
143,0.841826481983549,0.285767608699042,134.91961126557288,20.66204958872664
144,0.841823200764555,0.285741697540967,134.48801921064,20.580019113874968
145,0.841240850715676,0.283947546193806,104.6035399241016,6.021267891900828
146,0.841260986579256,0.283885309498009,103.56688755396998,6.524664481399878
147,0.841268798672988,0.283863299150812,103.20026978454938,6.71996682470033
148,0.841280302138088,0.283806244337565,102.24993001116609,7.007553452201276
149,0.841283735200727,0.283740675808226,101.15778058911104,7.093380018174944
150,0.841297926472875,0.283701515855799,100.50550853356945,7.448161821876909
151,0.841383835069316,0.283221799893583,92.51506683591037,9.5958767329013
152,0.84140566739293,0.283162158502384,91.521643442323,10.141684823250507
153,0.841409149324787,0.282963154315742,88.20690831529559,10.228733119677091
154,0.841436914022528,0.283099012490047,90.46984494121003,10.922850563199749
155,0.841462114831598,0.283141530455955,91.17805011771077,11.552870789952042
156,0.840173438761083,0.283793088045663,102.03079078779167,-20.66403097292502
157,0.840342880560854,0.283830390967766,102.65213101345248,-16.42798597864814
158,0.840340185772489,0.283867912056025,103.27710514769079,-16.495355687773383
159,0.840386087931816,0.28394532089901,104.56647405652913,-15.347801704598819
160,0.840555779313671,0.284086795542847,106.92296202506473,-11.105517158224721
161,0.840695655235913,0.284209553275786,108.96768970820244,-7.60861910217292
162,0.840723200022168,0.28424349469375,109.53303867037647,-6.91999944579802
163,0.840537483027122,0.284120288411193,107.48083967118266,-11.562924321950607
164,0.84048417194512,0.284145623610615,107.90283820745205,-12.895701371998246
165,0.840435300980735,0.284137146546438,107.76163905543562,-14.11747548162312
166,0.840401445083905,0.284207218025247,108.92879235070151,-14.963872902373776
167,0.840377930262893,0.284210569057411,108.98460918658398,-15.551743427674737
168,0.840348252684292,0.284299165460901,110.4603249277053,-16.293682892698502
169,0.84017727150412,0.284245939900032,109.57376751780656,-20.568212396998575
170,0.84015419476075,0.284229964901388,109.30767819550199,-21.14513098124826
171,0.840101623698351,0.284293810790756,110.37113427537354,-22.45940754122544
172,0.840068094178091,0.284290259045728,110.31197424359179,-23.297645547723512
173,0.840154227922006,0.284457534891897,113.09822277713114,-21.144301949849176
174,0.840360209934997,0.284409674473149,112.30103044718511,-15.994751625073022
175,0.840309581424055,0.284439067563082,112.7906196831542,-17.26046439862461
176,0.840342095162691,0.284604290902051,115.54268040472326,-16.44762093272467
177,0.840397523329075,0.284420190081892,112.47618484102259,-15.06191677312363
178,0.840592490569157,0.284339239965856,111.12783032803941,-10.187735771075012
179,0.840729455282208,0.284266229352586,109.91172101629255,-6.763617944799405
180,0.840833719506393,0.284208628251283,108.95228193580769,-4.157012340175181
181,0.84084926515404,0.284203390518197,108.86503905846307,-3.7683711489988614
182,0.840882403720548,0.284212632036587,109.01897142617453,-2.939906986298979
183,0.84081029893316,0.284264548600517,109.8837253845568,-4.742526671000502
184,0.840760207983628,0.284437894701825,112.77108379060193,-5.994800409298007
185,0.840733703413607,0.284425597111915,112.56624763142237,-6.657414659824723
186,0.840698536774509,0.284544502903195,114.54681502456806,-7.536580637274026
187,0.840688834489197,0.284573414282254,115.02838059037276,-7.779137770075328
188,0.84067940098459,0.28462300781295,115.8544406901385,-8.014975385248203
189,0.840612567091543,0.284580962831269,115.15411382744811,-9.68582271142493
190,0.840578714685371,0.284614893777257,115.71928836200257,-10.532132865723188
191,0.840734541171648,0.284560851402298,114.81912559835675,-6.63647070879847
192,0.84074732396309,0.284567117134313,114.92349145295067,-6.31690092274817
193,0.840797481235133,0.284479978080749,113.47205022119375,-5.062969121674699
194,0.840839503527534,0.284402125924134,112.17529721010908,-4.01241181164913
195,0.840951431492464,0.284446490448391,112.91425978888631,-1.2142126883996074
196,0.84083253617316,0.284451190620066,112.9925487154522,-4.186595670999105
197,0.840972947911483,0.284494314215225,113.71084162219505,-0.6763022129235852
198,0.840957140464447,0.284408501611892,112.28149455463284,-1.0714883888235383
199,0.840980669248093,0.284434692022647,112.71773801255006,-0.4832687976741301
200,0.840981344690514,0.284455646445647,113.06676766442217,-0.4663827371492735
201,0.840992115117328,0.2844219685724,112.50580846381835,-0.19712206680011501
202,0.840541533936316,0.284637413760596,116.09439494188537,-11.461651592098443
203,0.840554906649045,0.28465527720549,116.39193937690028,-11.12733377387487
204,0.840629051726328,0.28475411520103,118.0382453226679,-9.273706841800289
205,0.840654823258063,0.284719580371121,117.46301212915075,-8.62941854842536
206,0.841076414520199,0.284096937651131,107.0918951674188,1.9103630049754905
207,0.841078521132606,0.284053807074655,106.37348597560131,1.9630283151494954
208,0.841086879514394,0.283977429721259,105.10129818657454,2.1719878598502884
209,0.841159141381415,0.283819945172193,102.47813947036055,3.9785345353759993
210,0.840385871510989,0.28485290781801,119.68379541545809,-15.35321222527475
211,0.840395502237802,0.284852687906524,119.68013243559977,-15.112444054948826
212,0.840163282690165,0.28491889522637,120.7829219420066,-20.91793274587306
213,0.840163410099201,0.284921057689313,120.81894124390674,-20.914747519973353
214,0.840505688364139,0.284888952357722,120.28417525639031,-12.357790896525
215,0.841341955893915,0.283736125734866,101.08199179164265,8.54889734787645
216,0.842134228909236,0.28424354007231,109.53379452335321,28.35572273089948
217,0.842178059362741,0.284508051701767,113.93966157802748,29.45148406852671
218,0.842166665853384,0.28462956326962,115.96363237532104,29.166646334599644
219,0.84213043979943,0.2846205346814,115.81324670240922,28.26099498575152
220,0.842235117666647,0.284399286273441,112.12799825595435,30.877941666176966
221,0.842004325798339,0.284864051745284,119.86941546602917,25.108144958474465
222,0.841921745544781,0.284940605376935,121.14453945320166,23.043638619527073
223,0.840948609295064,0.284068521945579,106.61858584191316,-1.2847676233995742
224,0.841058188046821,0.283999853711488,105.47480584666216,1.4547011705251522
225,0.841376487233166,0.284180161931183,108.47812954351416,9.41218082915196
226,0.841108685658069,0.284102030521888,107.1767251294438,2.717141451724636
227,0.840927646145418,0.28415263459822,108.01961749376463,-1.8088463645482555
228,0.841635368430455,0.285070152440664,123.30235437152947,15.884210761377137
229,0.840529789615779,0.284690354832796,116.97621373497196,-11.75525960552537
230,0.841717948684013,0.285250895247342,126.31291681427167,17.94871710032453
231,0.841119536370028,0.284939938661161,121.13343422856803,2.988409250700985
232,0.841637649575788,0.285215491243466,125.72320612895746,15.941239394701157
233,0.841855777335043,0.284973874843137,121.69869597693159,21.39443337607627
234,0.840741602773801,0.284189103252941,108.6270616530008,-6.459930654975632
235,0.8410327097304,0.284050164572506,106.31281423784874,0.8177432600009471
236,0.84156393559483,0.285620025402822,132.46137385661342,14.09838987075085
237,0.84113836323667,0.285004880617298,122.21514706515433,3.4590809167511782
238,0.841679516533885,0.285325467930292,127.55504491148498,16.98791334712457
239,0.841310423030319,0.285611551829304,132.32023284714262,7.7605757579757295
240,0.841669063756994,0.284887915632147,120.26690692280157,16.72659392485121
241,0.841057575436253,0.284024548375075,105.8861352273309,1.43938590632664
242,0.840142755872833,0.284592045672019,115.33871638361171,-21.43110317917307
243,0.841024745793023,0.284276715290732,110.08638119856737,0.6186448255757204
244,0.841408262697527,0.284642445544829,116.17820740950357,10.206567438175718
245,0.840657821733718,0.286014073624033,139.02488140201257,-8.554456657050569
246,0.841963396082051,0.285046955269576,122.91596813940805,24.08490205127456
247,0.840671225862373,0.283730809461964,100.993440707213,-8.219353440674926
248,0.841320299848556,0.285432756810071,129.34211394025203,8.007496213902066
249,0.841145571446481,0.284459166774748,113.12540441335977,3.6392861620271333
250,0.841062628164438,0.285146941691764,124.58140297997508,1.5657041109506942
251,0.841328748987465,0.284251746610453,109.67048762872412,8.2187246866261
252,0.841515736582207,0.285753848523219,134.69041338323578,12.89341455517623
253,0.841537326305054,0.28564406382261,132.86177244025143,13.433157626349669
254,0.84170265087312,0.285361409495579,128.15370954757793,17.56627182800119
255,0.841133734623493,0.284669655227868,116.63142848834934,3.3433655873243984
256,0.841194482553438,0.284625842227655,115.90165243048345,4.8620638359503365
257,0.841673434061441,0.284796846097107,118.74999719395096,16.83585153602618
258,0.841180401237033,0.284845874141125,119.5666382026568,4.510030925825026
259,0.840884576655466,0.284142900896982,107.85748702830111,-2.8855836133490076
260,0.841739678033201,0.285126545774126,124.24167613410559,18.49195083002686
261,0.841380087847412,0.28464223261466,116.17466071471918,9.50219618530146
262,0.84109256056111,0.285811496748412,135.65063738797886,2.314014027751665
263,0.84115544302873,0.285116913301984,124.08123180221511,3.8860757182512806
264,0.841116080618109,0.284773518026325,118.3614306166765,2.902015452727058
265,0.841007559535879,0.284135388999881,107.73236428786304,0.18898839697634173
266,0.841181979014677,0.283800371304632,102.15210519203127,4.549475366924516
267,0.841112715623312,0.284053850707887,106.37421275733055,2.8178905828013523
268,0.841131425552893,0.284687935806453,116.93592095657624,3.285638822325687
269,0.841079746353742,0.284755021026912,118.05333331112028,1.9936588435520708
270,0.840401179793859,0.285293846054905,127.02833166541444,-14.970505153524826
271,0.84131739736601,0.285600748241234,132.1402816939647,7.934934150249928
272,0.841706368424426,0.28533128336736,127.65191037875795,17.659210610651566
273,0.841744339807633,0.28509361315647,123.69313036523916,18.608495190824968
274,0.841150795216932,0.284411473907608,112.33100292520476,3.769880423301619
275,0.841103882511967,0.283984323771804,105.21612969788401,2.597062799175598
276,0.841458042978453,0.284616173103599,115.74059760195432,11.451074461324428
277,0.8408386483162,0.284065670077581,106.57108338887333,-4.033792094998434
278,0.84106890087777,0.284599857765751,115.46883938225727,1.722521944250155
279,0.841332930796353,0.284299479620166,110.46555775606274,8.323269908824816
280,0.841501421391682,0.284608444785671,115.61187002420355,12.535534792051939
281,0.841392685633953,0.284593574580444,115.36418281498581,9.817140848825122
282,0.841895994956997,0.285071623753224,123.32686145104174,22.39987392492482
283,0.841086933619601,0.28484604867405,119.56954532952244,2.173340490024822
284,0.841124048046145,0.284036535296378,106.08579670068202,3.101201153626887
285,0.841052934605772,0.28405176678476,106.33950166251543,1.323365144301203
286,0.840941528494288,0.284204755365673,108.8877727905925,-1.4617876427980292
287,0.840658465760212,0.284006180530027,105.58018919566287,-8.538355994699987
288,0.840764314743358,0.284127847432183,107.60674733586161,-5.892131416049273
289,0.841480409372817,0.284623985197331,115.87072060060127,12.010234320425361
290,0.841202048555746,0.285741912216465,134.49159497668853,5.051213893650375
291,0.841658652868006,0.284759895731513,118.13452936456706,16.466321700150942
292,0.841489636928572,0.285755583380495,134.719310224303,12.240923214301702
293,0.841579854742937,0.285626367929324,132.5670188470282,14.496368573424512
294,0.841649582391883,0.285082443049257,123.50707424563443,16.239559797076588
295,0.841137127543559,0.284524754502709,114.21787361937386,3.4281885889747565
296,0.841073039053426,0.284004943091587,105.55957766615818,1.8259763356509584
297,0.841939334972983,0.285247717002775,126.25997803400665,23.483374324576033
298,0.840508072483897,0.284661240995544,116.49127590200453,-12.298187902573531
299,0.841568056317194,0.285633902515705,132.6925195139543,14.201407929850806
300,0.841067186964444,0.284026044122244,105.91104930459672,1.6796741111019253
301,0.841851647886033,0.284967844730571,121.59825474361008,21.2911971508245
302,0.840745822979933,0.284149822872795,107.97278367990909,-6.354425501672867
303,0.841192433536896,0.284591014182431,115.32153526381539,4.810838422400487
304,0.841181361168122,0.284828295184899,119.27383238443737,4.5340292030515705
305,0.841738133416813,0.28515602962118,124.7327770760448,18.453335420326454
306,0.84128169665616,0.283336694918242,94.42882845361392,7.042416404001717
307,0.841328511622687,0.285482083305391,130.16372613590053,8.212790567174721
308,0.840408351351755,0.285320739833349,127.47629084462127,-14.791216206125334
309,0.841294160052349,0.285561591779465,131.48806778095144,7.354001308726432
310,0.840686125738198,0.284156231721809,108.07953337854046,-7.846856545049019
311,0.841233045603261,0.285802808499396,135.50592061245882,5.8261400815246
